user_id,item_id,timestamp
7,蓝牙耳机,2026-08-06
7,手机支架,2026-08-06
3,机械键盘,2026-08-06
6,游戏鼠标,2026-08-06
4,耳机,2026-08-07
1,无线耳机,2026-08-08
7,耳机,2026-08-08
3,无线鼠标,2026-08-08
3,耳机,2026-08-08
1,充电器,2026-08-15
1,耳机,2026-08-15
4,充电器,2026-08-15
4,耳机,2026-08-15
7,充电器,2026-08-15
2,键盘,2026-08-15
9,键盘,2026-08-15
1,手机,2026-09-01
4,手机,2026-09-01
7,手机,2026-09-01
10,手机,2026-09-01
10,移动电源,2026-09-01
2,平板,2026-09-01
2,键盘,2026-09-01
5,平板,2026-09-01
8,平板,2026-09-01
8,键盘,2026-09-01
3,笔记本,2026-09-01
3,键盘,2026-09-01
6,笔记本,2026-09-01
6,键盘,2026-09-01
9,笔记本,2026-09-01
1,手机壳,2026-09-02
4,手机壳,2026-09-02
4,移动电源,2026-09-02
7,手机壳,2026-09-02
10,充电器,2026-09-02
5,触控笔,2026-09-02
8,触控笔,2026-09-02
1,充电器,2026-09-03
4,充电器,2026-09-03
4,无线耳机,2026-09-03
4,蓝牙耳机,2026-09-03
7,充电器,2026-09-03
10,手机壳,2026-09-03
2,触控笔,2026-09-03
8,平板保护套,2026-09-03
8,外接显示器,2026-09-03
3,笔记本包,2026-09-03
6,笔记本包,2026-09-03
9,鼠标,2026-09-03
1,蓝牙耳机,2026-09-04
7,移动电源,2026-09-04
2,平板保护套,2026-09-04
5,平板保护套,2026-09-04
5,键盘,2026-09-04
3,外接显示器,2026-09-04
6,鼠标,2026-09-04
7,蓝牙耳机,2026-09-05
6,外接显示器,2026-09-05
4,耳机,2026-09-06
4,手机支架,2026-09-06
5,外接显示器,2026-09-06
3,机械键盘,2026-09-06
3,游戏鼠标,2026-09-06
7,无线耳机,2026-09-07
2,无线鼠标,2026-09-07
2,外接显示器,2026-09-07
1,耳机,2026-09-08
1,充电器,2026-09-15
4,充电器,2026-09-15
7,充电器,2026-09-15
10,充电器,2026-09-15
3,鼠标,2026-09-15
1,手机,2026-10-01
4,手机,2026-10-01
7,手机,2026-10-01
7,手机壳,2026-10-01
10,手机,2026-10-01
10,手机壳,2026-10-01
2,平板,2026-10-01
2,键盘,2026-10-01
5,平板,2026-10-01
8,平板,2026-10-01
8,触控笔,2026-10-01
3,笔记本,2026-10-01
6,笔记本,2026-10-01
6,笔记本包,2026-10-01
9,笔记本,2026-10-01
4,移动电源,2026-10-02
7,充电器,2026-10-02
10,移动电源,2026-10-02
10,蓝牙耳机,2026-10-02
3,鼠标,2026-10-02
6,鼠标,2026-10-02
6,键盘,2026-10-02
9,无线鼠标,2026-10-02
1,充电器,2026-10-03
1,移动电源,2026-10-03
4,手机壳,2026-10-03
7,移动电源,2026-10-03
2,平板保护套,2026-10-03
5,平板保护套,2026-10-03
8,平板保护套,2026-10-03
8,键盘,2026-10-03
3,键盘,2026-10-03
3,笔记本包,2026-10-03
1,手机壳,2026-10-04
1,手机支架,2026-10-04
4,充电器,2026-10-04
10,充电器,2026-10-04
10,手机支架,2026-10-04
2,触控笔,2026-10-04
5,触控笔,2026-10-04
5,键盘,2026-10-04
3,耳机,2026-10-04
9,鼠标,2026-10-04
9,键盘,2026-10-04
9,笔记本包,2026-10-04
9,外接显示器,2026-10-04
1,蓝牙耳机,2026-10-05
7,手机支架,2026-10-05
2,外接显示器,2026-10-05
7,耳机,2026-10-06
3,机械键盘,2026-10-06
9,耳机,2026-10-06
4,无线耳机,2026-10-07
7,无线耳机,2026-10-07
8,外接显示器,2026-10-07
3,游戏鼠标,2026-10-07
9,机械键盘,2026-10-07
9,游戏鼠标,2026-10-07
8,无线鼠标,2026-10-08
6,游戏鼠标,2026-10-08
1,充电器,2026-10-15
1,无线耳机,2026-10-15
4,充电器,2026-10-15
7,充电器,2026-10-15
10,充电器,2026-10-15
10,无线耳机,2026-10-15
5,键盘,2026-10-15
8,键盘,2026-10-15
1,手机,2026-11-01
4,手机,2026-11-01
4,充电器,2026-11-01
7,手机,2026-11-01
10,手机,2026-11-01
2,平板,2026-11-01
2,键盘,2026-11-01
5,平板,2026-11-01
8,平板,2026-11-01
8,键盘,2026-11-01
3,笔记本,2026-11-01
3,笔记本包,2026-11-01
6,笔记本,2026-11-01
6,鼠标,2026-11-01
9,笔记本,2026-11-01
1,手机壳,2026-11-02
1,移动电源,2026-11-02
4,耳机,2026-11-02
7,充电器,2026-11-02
7,耳机,2026-11-02
10,充电器,2026-11-02
10,蓝牙耳机,2026-11-02
10,手机支架,2026-11-02
2,平板保护套,2026-11-02
5,触控笔,2026-11-02
8,无线鼠标,2026-11-02
3,键盘,2026-11-02
6,笔记本包,2026-11-02
6,机械键盘,2026-11-02
9,外接显示器,2026-11-02
1,充电器,2026-11-03
4,移动电源,2026-11-03
7,手机壳,2026-11-03
7,移动电源,2026-11-03
5,平板保护套,2026-11-03
5,键盘,2026-11-03
9,键盘,2026-11-03
4,手机壳,2026-11-04
10,手机壳,2026-11-04
10,移动电源,2026-11-04
2,触控笔,2026-11-04
5,无线鼠标,2026-11-04
8,触控笔,2026-11-04
8,平板保护套,2026-11-04
3,鼠标,2026-11-04
3,无线鼠标,2026-11-04
6,键盘,2026-11-04
9,鼠标,2026-11-04
3,外接显示器,2026-11-05
9,无线鼠标,2026-11-05
9,耳机,2026-11-05
1,手机支架,2026-11-06
3,机械键盘,2026-11-06
6,外接显示器,2026-11-06
9,机械键盘,2026-11-06
4,无线耳机,2026-11-07
7,无线耳机,2026-11-07
1,无线耳机,2026-11-08
3,游戏鼠标,2026-11-08
1,充电器,2026-11-15
1,无线耳机,2026-11-15
4,充电器,2026-11-15
7,充电器,2026-11-15
3,键盘,2026-11-15
1,手机,2026-12-01
1,充电器,2026-12-01
4,手机,2026-12-01
7,手机,2026-12-01
10,手机,2026-12-01
2,平板,2026-12-01
5,平板,2026-12-01
8,平板,2026-12-01
8,键盘,2026-12-01
3,笔记本,2026-12-01
6,笔记本,2026-12-01
6,鼠标,2026-12-01
9,笔记本,2026-12-01
7,耳机,2026-12-02
10,充电器,2026-12-02
5,触控笔,2026-12-02
5,键盘,2026-12-02
8,触控笔,2026-12-02
3,机械键盘,2026-12-02
6,键盘,2026-12-02
9,鼠标,2026-12-02
9,键盘,2026-12-02
1,无线耳机,2026-12-03
4,手机壳,2026-12-03
4,移动电源,2026-12-03
7,充电器,2026-12-03
7,移动电源,2026-12-03
10,移动电源,2026-12-03
10,蓝牙耳机,2026-12-03
2,平板保护套,2026-12-03
2,无线鼠标,2026-12-03
3,外接显示器,2026-12-03
9,笔记本包,2026-12-03
9,耳机,2026-12-03
1,移动电源,2026-12-04
4,充电器,2026-12-04
7,手机壳,2026-12-04
7,手机支架,2026-12-04
10,手机壳,2026-12-04
2,触控笔,2026-12-04
2,键盘,2026-12-04
5,平板保护套,2026-12-04
8,平板保护套,2026-12-04
3,鼠标,2026-12-04
3,键盘,2026-12-04
3,笔记本包,2026-12-04
6,笔记本包,2026-12-04
1,蓝牙耳机,2026-12-05
4,手机支架,2026-12-05
3,耳机,2026-12-05
10,耳机,2026-12-06
10,无线耳机,2026-12-06
10,手机支架,2026-12-06
3,无线鼠标,2026-12-06
6,耳机,2026-12-06
7,蓝牙耳机,2026-12-07
8,外接显示器,2026-12-07
7,无线耳机,2026-12-08
6,无线鼠标,2026-12-08
1,充电器,2026-12-15
1,无线耳机,2026-12-15
7,充电器,2026-12-15
7,无线耳机,2026-12-15
10,充电器,2026-12-15
9,鼠标,2026-12-15
